I [../src/deptran/s_main.cc:136] 2023-07-20 15:53:05.819 | PWD : 
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.160 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.162 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.162 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.161 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.163 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.163 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.163 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.163 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.164 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.165 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.165 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.164 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.163 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.165 | 1) the client proc id is: 2204130
I [../src/rrr/reactor/reactor.cc:91] 2023-07-20 15:53:11.165 | created 10240, busy 10239, idle 0 coroutines on server 0, recent ../src/rrr/rpc/server.cpp:1a89b555

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.166 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.167 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.167 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.167 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.167 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.166 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.167 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.165 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.170 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.168 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.170 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.170 | 1) the client proc id is: 2204130


I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.170 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.169 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.170 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.171 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.171 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.172 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.172 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.172 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.172 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.172 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.172 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.171 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.173 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.174 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130



I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.175 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130



I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.178 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.178 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.178 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.178 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.176 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.178 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.179 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.179 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.179 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.179 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.179 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.179 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.180 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.177 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.180 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.180 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.180 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.180 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.181 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.181 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.181 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.181 | 1) the client proc id is: 2204130

I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.184 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.183 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.185 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.182 | 1) the client proc id is: 2204130I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.185 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.185 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.185 | 1) the client proc id is: 2204130
I [../src/deptran/client_worker.cc:232] 2023-07-20 15:53:11.186 | 1) the client proc id is: 2204130
